img_id,dice_coefficient,normalized_mutual_information,normalized_root_mse,dataset,algorithm
193.nii.gz,0.8759121769459423,1.4523874855294343,0.4399392715693081,LUNG,M4
194.nii.gz,0.925607290050272,1.4842432142589486,0.3893979218204305,LUNG,M4
195.nii.gz,0.92232554169238,1.4308852689206772,0.3742594518205907,LUNG,M4
196.nii.gz,0.9332040227346998,1.3826814847688544,0.35994182323304,LUNG,M4
197.nii.gz,0.9573235241798808,1.485356175477511,0.2907040114380995,LUNG,M4
198.nii.gz,0.9215652123220928,1.374525100968915,0.4280019367194388,LUNG,M4
199.nii.gz,0.932719307886363,1.2686520937372558,0.290117476430781,LUNG,M4
200.nii.gz,0.9464783583811458,1.460849385604171,0.3014662625389729,LUNG,M4
201.nii.gz,0.909375255174514,1.409930291795942,0.4374338803915966,LUNG,M4
202.nii.gz,0.9029647443295188,1.3911839898001566,0.4061221784619011,LUNG,M4
203.nii.gz,0.8314360255742433,1.2898764031800487,0.549094532701788,LUNG,M4
204.nii.gz,0.9422906671336108,1.4992119865148876,0.3115691532756318,LUNG,M4
205.nii.gz,0.9452870553186326,1.454810393243113,0.2714747945088964,LUNG,M4
206.nii.gz,0.908864169838417,1.2538475386588197,0.2845986851102888,LUNG,M4
207.nii.gz,0.9215397412953196,1.437953333688084,0.373714316792305,LUNG,M4
208.nii.gz,0.8815362029446137,1.3822424338730157,0.4718383981803617,LUNG,M4
209.nii.gz,0.959185841950998,1.6707692610274212,0.3570771013815403,LUNG,M4
210.nii.gz,0.9497812124574304,1.5552450578786918,0.276777092123166,LUNG,M4
211.nii.gz,0.9323798074706712,1.5374596296899854,0.3895056800696332,LUNG,M4
212.nii.gz,0.9290172798692748,1.6165295431055215,0.3999896469181853,LUNG,M4
213.nii.gz,0.904558978502863,1.4610510770670515,0.422843999007142,LUNG,M4
214.nii.gz,0.9289237865371024,1.5508310921857282,0.4191126996268518,LUNG,M4
215.nii.gz,0.9259585922752008,1.501007741528131,0.3726642342650263,LUNG,M4
216.nii.gz,0.8176102569334562,1.362492742403864,0.6759148335925654,LUNG,M4
217.nii.gz,0.900301579623958,1.5375423239348225,0.5135850784918631,LUNG,M4
218.nii.gz,0.9313971369895648,1.4444939498551093,0.3320730474250598,LUNG,M4
219.nii.gz,0.9314894254012108,1.3806157259954874,0.2762168488596541,LUNG,M4
220.nii.gz,0.9146117290322678,1.4531391022266746,0.358159894168873,LUNG,M4
221.nii.gz,0.9298067941080954,1.4467376209578662,0.3596378876837964,LUNG,M4
222.nii.gz,0.8640122122896363,1.3696217991825144,0.5627343745266962,LUNG,M4
223.nii.gz,0.8735287892121206,1.3470378701584005,0.5467682040465808,LUNG,M4
224.nii.gz,0.9399342496400704,1.313386876094935,0.2657037990343211,LUNG,M4
225.nii.gz,0.6511789668701221,1.0659856762204556,0.4312274884106128,LUNG,M4
226.nii.gz,0.9378569486297386,1.455506882639059,0.2729965967900142,LUNG,M4
227.nii.gz,0.9166786121748997,1.4128213459684067,0.3879259859959944,LUNG,M4
228.nii.gz,0.9461525193790286,1.5303476216376883,0.329480831106091,LUNG,M4
229.nii.gz,0.9477647187132786,1.4957541651366308,0.3110958032255947,LUNG,M4
230.nii.gz,0.9105197154035356,1.2348399958849263,0.2941777975936553,LUNG,M4
231.nii.gz,0.954919651304794,1.463262556035995,0.2547157514312871,LUNG,M4
232.nii.gz,0.935765519143861,1.434556754630581,0.3310325911313819,LUNG,M4
233.nii.gz,0.9730392799991434,1.3782311617513854,0.1998735525176289,LUNG,M4
234.nii.gz,0.9292176851205092,1.3873141549804846,0.3295966617521603,LUNG,M4
235.nii.gz,0.9387935636260548,1.3779129395730223,0.2860212988383921,LUNG,M4
236.nii.gz,0.9370005495172928,1.43294168263531,0.3489690987020773,LUNG,M4
237.nii.gz,0.9399195322008382,1.3951859339338817,0.3119197171403807,LUNG,M4
238.nii.gz,0.9286961619894292,1.4173005512127888,0.3437749857333481,LUNG,M4
239.nii.gz,0.7220027020804639,1.18474311478634,0.8122600007870597,LUNG,M4
240.nii.gz,0.8807485289066284,1.3215757046494647,0.4452335699818124,LUNG,M4
241.nii.gz,0.8251032669481472,1.3071183103036157,0.8490681895595954,LUNG,M4
242.nii.gz,0.7198991652552985,1.0923022798217996,0.619079852793451,LUNG,M4
243.nii.gz,0.944244636157607,1.4778803587737863,0.3803118098199959,LUNG,M4
244.nii.gz,0.941284553924996,1.3483876776961197,0.319820794016206,LUNG,M4
245.nii.gz,0.8267116744361794,1.2560368944598834,0.5712322915347725,LUNG,M4
246.nii.gz,0.9358132471859696,1.4566297589425774,0.3426678864397296,LUNG,M4
247.nii.gz,0.8963136333982821,1.3881503742481662,0.4105014692186435,LUNG,M4
248.nii.gz,0.924125508346873,1.353334051404936,0.3596129544178843,LUNG,M4
249.nii.gz,0.9489039773895416,1.3688996999497536,0.3104371566532592,LUNG,M4
250.nii.gz,0.8878030718628819,1.3502616313162694,0.3887072709165844,LUNG,M4
251.nii.gz,0.8951711344108811,1.3873617211470362,0.4467785270790549,LUNG,M4
252.nii.gz,0.93925328380547,1.5204583581488522,0.3166621928123724,LUNG,M4
253.nii.gz,0.8552014246707016,1.3793566400359936,0.4482160729195236,LUNG,M4
254.nii.gz,0.8707529677089436,1.282665610680071,0.3478440555061782,LUNG,M4
255.nii.gz,0.9248817176156192,1.3363065758533317,0.2971073589684229,LUNG,M4
256.nii.gz,0.9226253019299404,1.4375240086523182,0.3467275849587183,LUNG,M4
257.nii.gz,0.9702953541995556,1.540453446232807,0.2218219450515594,LUNG,M4
258.nii.gz,0.8868376102578909,1.409216502147695,0.3463185008470228,LUNG,M4
259.nii.gz,0.942620938918742,1.4754397597912998,0.304463596750941,LUNG,M4
260.nii.gz,0.9090605684361492,1.4410702612399715,0.3718714175794605,LUNG,M4
261.nii.gz,0.948728597401874,1.4525468700237414,0.2271044496067252,LUNG,M4
262.nii.gz,0.9572531825054804,1.5127092100776207,0.4120542133539882,LUNG,M4
263.nii.gz,0.9414136840804012,1.4443197412823163,0.3378991784942244,LUNG,M4
264.nii.gz,0.9240257400244652,1.3831504949430993,0.3661020584956036,LUNG,M4
265.nii.gz,0.8453421215525242,1.3468421485065978,0.4864783961798562,LUNG,M4
266.nii.gz,0.8488148929159585,1.3655652907080198,0.4638981093804598,LUNG,M4
267.nii.gz,0.8426389796044843,1.412156420782322,0.505251430734154,LUNG,M4
268.nii.gz,0.9486774654765052,1.4354007606289476,0.3359190207974066,LUNG,M4
269.nii.gz,0.8700576729275096,1.357705624268946,0.4700451398896796,LUNG,M4
270.nii.gz,0.9502937208719058,1.4663696649479618,0.2992773653369655,LUNG,M4
271.nii.gz,0.9507499126269232,1.4522041112917352,0.2572117044272085,LUNG,M4
272.nii.gz,0.9066274643141988,1.5056208162540896,0.4473132410527011,LUNG,M4
273.nii.gz,0.9011912215302016,1.4705042155334638,0.4561902068955856,LUNG,M4
274.nii.gz,0.9164326264201786,1.496757419330704,0.4789044509269872,LUNG,M4
275.nii.gz,0.9006563990639774,1.4329969780275469,0.5565063004303084,LUNG,M4
276.nii.gz,0.915495152694249,1.287737287079114,0.3486547851759994,LUNG,M4
277.nii.gz,0.9418812180192232,1.40436117210611,0.3225452096035341,LUNG,M4
278.nii.gz,0.9329494984854676,1.457470255150685,0.303030352927762,LUNG,M4
279.nii.gz,0.8751940446630354,1.291309221800466,0.4821340227428546,LUNG,M4
280.nii.gz,0.9617626177076688,1.5404430712489765,0.2555780516398911,LUNG,M4
281.nii.gz,0.9015401298272356,1.401227871001843,0.3984885473303112,LUNG,M4
282.nii.gz,0.9672356434110664,1.4195964731168274,0.2576299649743812,LUNG,M4
283.nii.gz,0.8859961076175654,1.4395982296722585,0.4593949352688748,LUNG,M4
284.nii.gz,0.8904183885312925,1.4787751432557277,0.5193022170225499,LUNG,M4
285.nii.gz,0.9271192168121596,1.4347472552761502,0.4167309911516265,LUNG,M4
286.nii.gz,0.9008507920607656,1.4565156044550622,0.4711879469670338,LUNG,M4
287.nii.gz,0.9034993797812904,1.3806992926688095,0.4551211674932205,LUNG,M4
288.nii.gz,0.9048327931984086,1.4692150568279927,0.3742523470921045,LUNG,M4
289.nii.gz,0.8953546343687556,1.3910245057554929,0.4294357212148351,LUNG,M4
290.nii.gz,0.9244645895877186,1.3714407771125456,0.3372308325579203,LUNG,M4
291.nii.gz,0.97372986382786,1.4878727946065848,0.2196211992990494,LUNG,M4
292.nii.gz,0.8508029207447612,1.3744699514235037,0.5172990605820773,LUNG,M4
293.nii.gz,0.7732756678980988,1.3278069847226466,0.6483768932918408,LUNG,M4
294.nii.gz,0.8334457306079275,1.2158139327746704,0.3709955295185989,LUNG,M4
295.nii.gz,0.457660872383049,1.0695738770453866,0.6820505508593381,LUNG,M4
296.nii.gz,0.9611964212013172,1.515485303845448,0.2496082951266102,LUNG,M4
297.nii.gz,0.9390227694266908,1.4142611980013675,0.3738986034540635,LUNG,M4
298.nii.gz,0.940084026516573,1.5540727298716182,0.375509151595609,LUNG,M4
299.nii.gz,0.9188534676930258,1.4906099584100083,0.417109192149679,LUNG,M4
300.nii.gz,0.966575834498472,1.3711665481519468,0.2158436022272988,LUNG,M4
301.nii.gz,0.9472131848967928,1.4144303692530364,0.2765515838107732,LUNG,M4
302.nii.gz,0.926835749913636,1.3747035265438998,0.3710808433546952,LUNG,M4
303.nii.gz,0.910961103245615,1.3248345634079075,0.4332653428942873,LUNG,M4
304.nii.gz,0.900992102614566,1.3713601714164512,0.3934547873985668,LUNG,M4
305.nii.gz,0.9615544698909568,1.4073285782698408,0.2548867179416206,LUNG,M4
306.nii.gz,0.8966679886011866,1.3325719539947958,0.3856369229205738,LUNG,M4
307.nii.gz,0.9243288177228668,1.40473541855353,0.3050386314190343,LUNG,M4
308.nii.gz,0.8903095142174943,1.2488473329882106,0.3913237489641242,LUNG,M4
0.nii.gz,0.8581775059013421,1.453535441165904,0.4503440176667844,LUNG,M6
1.nii.gz,0.9641388401292992,1.6222385312129115,0.2566647825256146,LUNG,M6
2.nii.gz,0.8933999919668685,1.48184127738296,0.4195604526311887,LUNG,M6
3.nii.gz,0.9686217331875048,1.490895150681578,0.213731459583166,LUNG,M6
4.nii.gz,0.7492734182986596,1.2769158364115218,0.8776364015133234,LUNG,M6
5.nii.gz,0.9262978694373946,1.4376738529849151,0.3854026846803755,LUNG,M6
6.nii.gz,0.9467052714426551,1.4836987225808138,0.2371472317289897,LUNG,M6
7.nii.gz,0.9442055568077856,1.5357357549997444,0.3196417376544251,LUNG,M6
8.nii.gz,0.910728955723694,1.4316950960687371,0.5148648608034738,LUNG,M6
9.nii.gz,0.8089597438572704,1.3148687778650194,0.671406479938302,LUNG,M6
10.nii.gz,0.9348833484276452,1.4633474911383846,0.2855004499724849,LUNG,M6
11.nii.gz,0.9621322788225004,1.539956659367285,0.235272179396136,LUNG,M6
12.nii.gz,0.96624926151877,1.4955009735310547,0.2197131587417784,LUNG,M6
13.nii.gz,0.8980249026926391,1.3362834281030769,0.3979840576518113,LUNG,M6
14.nii.gz,0.9459499956755832,1.4025672235772282,0.2834059095003088,LUNG,M6
15.nii.gz,0.9202613150486232,1.483108352621474,0.4426785111997374,LUNG,M6
16.nii.gz,0.9442463391281332,1.509019293014588,0.3256076295908236,LUNG,M6
17.nii.gz,0.7939845281274827,1.2052869390713503,0.5549181645423541,LUNG,M6
18.nii.gz,0.7883571038939017,1.1270763639355612,0.5241404072152138,LUNG,M6
19.nii.gz,0.9560643727988885,1.381253143038254,0.2601122917008888,LUNG,M6
20.nii.gz,0.9365527033357632,1.3659593750946573,0.3122363076228217,LUNG,M6
21.nii.gz,0.9181865446385312,1.2506003225365243,0.2704293912049892,LUNG,M6
22.nii.gz,0.6866450773158731,1.102265519928774,0.7504851666255815,LUNG,M6
23.nii.gz,0.8745170422828283,1.1791813519250327,0.3468820816855047,LUNG,M6
24.nii.gz,0.8993544565299589,1.3846260862454929,0.3846581542055061,LUNG,M6
25.nii.gz,0.9371322848130422,1.5412131773240283,0.3623166007976058,LUNG,M6
26.nii.gz,0.8981672029751004,1.4578421459825237,0.4461021845502448,LUNG,M6
27.nii.gz,0.3695345789711582,1.0425021979746705,0.8905300423955425,LUNG,M6
28.nii.gz,0.954538569004614,1.464108572543252,0.4016506037416717,LUNG,M6
29.nii.gz,0.9171685171961296,1.4880134582829947,0.3812376641556946,LUNG,M6
30.nii.gz,0.9698983523996562,1.407899333013952,0.2185885732020906,LUNG,M6
31.nii.gz,0.901353889305794,1.2394211050257682,0.4051430340253837,LUNG,M6
32.nii.gz,0.909844280313365,1.4060952256624653,0.4062725324947783,LUNG,M6
33.nii.gz,0.9359480826309295,1.3105891882312737,0.3047528572828814,LUNG,M6
34.nii.gz,0.9671158313317764,1.5074675917466096,0.2577669002283866,LUNG,M6
35.nii.gz,0.9230612876079962,1.5296341846271564,0.3511329907406427,LUNG,M6
36.nii.gz,0.9225773060007032,1.4982498165654974,0.4123217012142723,LUNG,M6
37.nii.gz,0.940642627399779,1.5301548933502442,0.3465886349175939,LUNG,M6
38.nii.gz,0.8211151393460163,1.153558664412358,0.46857161725935,LUNG,M6
39.nii.gz,0.93050850682138,1.548214744056868,0.3421119429533343,LUNG,M6
40.nii.gz,0.9327278527310896,1.5719010312949369,0.3719998661225213,LUNG,M6
41.nii.gz,0.8956627824774327,1.5205911596458297,0.3909280714664773,LUNG,M6
42.nii.gz,0.9237486344717788,1.5077999709654424,0.3121471812574884,LUNG,M6
43.nii.gz,0.9747434037242738,1.4504001708178502,0.1801297038980965,LUNG,M6
44.nii.gz,0.93406259143172,1.4126140530202134,0.315155725868082,LUNG,M6
45.nii.gz,0.7776605930273097,1.2733022011258344,0.8064119743220548,LUNG,M6
46.nii.gz,0.8750845586721114,1.2630434634623928,0.5247532378168754,LUNG,M6
47.nii.gz,0.9550223100286718,1.4900170274340705,0.2925823782135806,LUNG,M6
48.nii.gz,0.9550895132006084,1.5031498580869418,0.2821394130613354,LUNG,M6
49.nii.gz,0.928802293917396,1.3558075165451242,0.4083632762285015,LUNG,M6
50.nii.gz,0.9543498812652276,1.4006011222775523,0.2579012045131812,LUNG,M6
51.nii.gz,0.9534407217511814,1.479068676082495,0.2682787253005592,LUNG,M6
52.nii.gz,0.9101572589014169,1.419493686340456,0.3898608281108284,LUNG,M6
53.nii.gz,0.9454224443491608,1.480365718952822,0.292016684319292,LUNG,M6
54.nii.gz,0.9524769058308836,1.509549251303174,0.2442661613320078,LUNG,M6
55.nii.gz,0.9694930644565664,1.53886585619213,0.2290818977607405,LUNG,M6
56.nii.gz,0.9484427190770244,1.5145464339445156,0.3277918127156111,LUNG,M6
57.nii.gz,0.9546609620536972,1.5016020350363517,0.237768839238506,LUNG,M6
58.nii.gz,0.9070996015576818,1.411132005656081,0.4022967762572849,LUNG,M6
59.nii.gz,0.9480188483866604,1.4625399163242534,0.2653068926610421,LUNG,M6
60.nii.gz,0.9398760365222214,1.4610917818670972,0.2919512703890516,LUNG,M6
61.nii.gz,0.9362832655840506,1.4411902794543123,0.3375987862679018,LUNG,M6
62.nii.gz,0.8907174051426532,1.4426486044345967,0.3920358369608677,LUNG,M6
63.nii.gz,0.9450978696419612,1.5700775052826708,0.2773685747434099,LUNG,M6
64.nii.gz,0.9555465946287506,1.5544236861565273,0.2699501024734953,LUNG,M6
65.nii.gz,0.9018264688216258,1.4517750488458638,0.4223375294593068,LUNG,M6
66.nii.gz,0.9079034053638458,1.38182133935998,0.3516312919612844,LUNG,M6
67.nii.gz,0.8961666344888787,1.3893061641304083,0.3559064930741796,LUNG,M6
68.nii.gz,0.6217299062673862,1.0838909534060788,0.8999216934754539,LUNG,M6
69.nii.gz,0.9445828990999436,1.580114713075973,0.3158844919592749,LUNG,M6
70.nii.gz,0.8696014890728326,1.1966511672435691,0.4974698865762871,LUNG,M6
71.nii.gz,0.7152079757036536,1.140769803502338,0.6193856525980779,LUNG,M6
72.nii.gz,0.8954099191892564,1.2738428745786825,0.3374194382905587,LUNG,M6
73.nii.gz,0.8340852337997104,1.2004265320263157,0.496109968137102,LUNG,M6
74.nii.gz,0.9248789391527096,1.5521188971626183,0.4497448420429263,LUNG,M6
75.nii.gz,0.9240505937476772,1.4291422738996242,0.3036551752430411,LUNG,M6
76.nii.gz,0.9725522303672144,1.5800939105087546,0.2105703600009283,LUNG,M6
77.nii.gz,0.8057626859906842,1.135351846327136,0.5619421707272122,LUNG,M6
78.nii.gz,0.952020496809614,1.4632615740651342,0.3139103145044226,LUNG,M6
79.nii.gz,0.9100140968940876,1.3014606599132532,0.3604407506714914,LUNG,M6
80.nii.gz,0.9753918798185124,1.4261345323154473,0.2037069563622085,LUNG,M6
81.nii.gz,0.8368604716503624,1.3597396439796667,0.6345799493873912,LUNG,M6
82.nii.gz,0.967861707923186,1.4344456652268185,0.2090311745664815,LUNG,M6
83.nii.gz,0.9728925800827882,1.5465230921968485,0.2041930056132592,LUNG,M6
84.nii.gz,0.9513918012233006,1.5063895534893892,0.2455711686204114,LUNG,M6
85.nii.gz,0.849842491689457,1.3811607229257856,0.5148280974847449,LUNG,M6
86.nii.gz,0.9697593073786106,1.4717372809867275,0.2022807752230928,LUNG,M6
87.nii.gz,0.5160661927116553,1.0709830765187744,0.7056692611165968,LUNG,M6
88.nii.gz,0.8477420183187753,1.3095729217373844,0.4343898264899974,LUNG,M6
89.nii.gz,0.1569877061883161,1.043266585917319,3.284383095134537,LUNG,M6
90.nii.gz,0.7363437490024923,1.14801531107447,0.832621263020355,LUNG,M6
91.nii.gz,0.856094266836316,1.2656511828605086,0.7598019776688738,LUNG,M6
92.nii.gz,0.938147800551436,1.5460560228772002,0.3854632313990545,LUNG,M6
93.nii.gz,0.95423722442302,1.5091050350815431,0.2725694309976591,LUNG,M6
94.nii.gz,0.732829858257576,1.110047426268128,0.618039056167526,LUNG,M6
95.nii.gz,0.9362337439420274,1.3834112560937093,0.3171389962296097,LUNG,M6
96.nii.gz,0.9339281784004168,1.4297915047604457,0.3018449194108097,LUNG,M6
97.nii.gz,0.9457697122114428,1.587178647467322,0.3289364028096685,LUNG,M6
98.nii.gz,0.8504520411601605,1.2889782054631054,0.4726968301348743,LUNG,M6
99.nii.gz,0.8975471763262757,1.3126343884575835,0.3542422079594504,LUNG,M6
100.nii.gz,0.8567746632721354,1.2907791302786618,0.4201818363830705,LUNG,M6
101.nii.gz,0.9453386562643092,1.3798282528678905,0.2577226964249658,LUNG,M6
102.nii.gz,0.9427377971957938,1.3966622860831528,0.2534753397576381,LUNG,M6
103.nii.gz,0.9524422508103058,1.4507464486496584,0.2505060999744639,LUNG,M6
104.nii.gz,0.879110414779554,1.3521697399880124,0.5430404901250602,LUNG,M6
105.nii.gz,0.9268672271267798,1.380102423687512,0.376398986869579,LUNG,M6
106.nii.gz,0.9555633274262756,1.458676742308375,0.2511989992664254,LUNG,M6
107.nii.gz,0.9442193039289014,1.515321421027842,0.3331547185226253,LUNG,M6
108.nii.gz,0.9261273687724986,1.4365737464458572,0.3124264819205755,LUNG,M6
109.nii.gz,0.9363138000085698,1.4768489478525118,0.3203739473154002,LUNG,M6
110.nii.gz,0.9522107105090228,1.518195647190004,0.3469932656285149,LUNG,M6
111.nii.gz,0.9283821101134192,1.2954143713451256,0.3678804631471318,LUNG,M6
112.nii.gz,0.914128792990754,1.38209158511149,0.4083568707586386,LUNG,M6
113.nii.gz,0.9211739655242815,1.4475517571246603,0.3558212511072913,LUNG,M6
114.nii.gz,0.8938673123356102,1.4848079793888007,0.3352668347610828,LUNG,M6
115.nii.gz,0.8725702139285083,1.420813102827111,0.4817476772290733,LUNG,M6
116.nii.gz,0.948137269737388,1.5323910093872155,0.2757081677874781,LUNG,M6
117.nii.gz,0.9450573234865212,1.5260947205178783,0.2898464557329606,LUNG,M6
118.nii.gz,0.93033402233033,1.5599753899763242,0.3347439885635463,LUNG,M6
119.nii.gz,0.9533465700885754,1.583773974595146,0.2791424805777286,LUNG,M6
120.nii.gz,0.8282315623778367,1.2590210453710466,0.5038444310870575,LUNG,M6
121.nii.gz,0.9013088031337472,1.5043779078145476,0.4153645878063755,LUNG,M6
122.nii.gz,0.874011449096859,1.241057546974614,0.4444340954440403,LUNG,M6
123.nii.gz,0.9170585497290618,1.5498242071025328,0.3683745992738663,LUNG,M6
124.nii.gz,0.9390861971322616,1.458921815995168,0.319320559808426,LUNG,M6
125.nii.gz,0.9331355766910704,1.529735616986451,0.3159852365788167,LUNG,M6
126.nii.gz,0.9260042948964944,1.5299266819191597,0.2543180283669983,LUNG,M6
127.nii.gz,0.9520081190426224,1.5008892350187033,0.2439965938381467,LUNG,M6
128.nii.gz,0.9677122273675832,1.5727883747080278,0.2818706403593015,LUNG,M6
129.nii.gz,0.9618710071291742,1.5216614233753467,0.2581713782657869,LUNG,M6
130.nii.gz,0.9627417759230064,1.5599166116003675,0.2862749986361755,LUNG,M6
131.nii.gz,0.9528592925841198,1.382262532534213,0.2049887274756058,LUNG,M6
132.nii.gz,0.9826626924088931,1.525017604423326,0.1691929668932733,LUNG,M6
133.nii.gz,0.972441082000074,1.5971161152347395,0.2609021367072309,LUNG,M6
134.nii.gz,0.9502768455747942,1.5058275245726065,0.292711627739448,LUNG,M6
135.nii.gz,0.4372762438787517,1.051355915463821,1.383906123604978,LUNG,M6
136.nii.gz,0.8534838770841494,1.3047143526013287,0.4800559408152013,LUNG,M6
137.nii.gz,0.9559253943912724,1.3921934391466253,0.2674734245213015,LUNG,M6
138.nii.gz,0.7156357211127636,1.1976817854556543,1.304151833571295,LUNG,M6
139.nii.gz,0.8697399590877029,1.3226963541113392,0.4187716496345147,LUNG,M6
140.nii.gz,0.9031983595947488,1.5197204692025734,0.3951606436168819,LUNG,M6
141.nii.gz,0.9426889603997136,1.5416612131835494,0.3443712731891442,LUNG,M6
142.nii.gz,0.8354925371269849,1.2884072602834924,0.5762947851729582,LUNG,M6
143.nii.gz,0.8942156489157445,1.3908314652448717,0.3840580446065408,LUNG,M6
144.nii.gz,0.8768693164010285,1.3903806103221712,0.4584297390894273,LUNG,M6
145.nii.gz,0.9011818976931596,1.3904007042687498,0.38049110344751,LUNG,M6
146.nii.gz,0.8990765160333611,1.4833051254892151,0.4020873439779024,LUNG,M6
147.nii.gz,0.8682954057691825,1.3809650274764498,0.448891460486025,LUNG,M6
148.nii.gz,0.9249155009152538,1.413936295987296,0.339548807463811,LUNG,M6
149.nii.gz,0.956376660383834,1.4368967641798565,0.2443738190596922,LUNG,M6
150.nii.gz,0.9596225703365756,1.4667040982398294,0.2834829487220958,LUNG,M6
151.nii.gz,0.927661461844632,1.4349037628260812,0.3683209516408926,LUNG,M6
152.nii.gz,0.967934995455926,1.4889157964359503,0.2102309191487057,LUNG,M6
153.nii.gz,0.9310275855974264,1.3736239312672125,0.3859400613498077,LUNG,M6
154.nii.gz,0.8735193714294756,1.313296976799589,0.4165685281688391,LUNG,M6
155.nii.gz,0.9180155542010456,1.439598041582147,0.3629657125069008,LUNG,M6
156.nii.gz,0.8240755386929907,1.318207177439186,0.5327252731340698,LUNG,M6
157.nii.gz,0.911767359880926,1.4673362123037403,0.3907845764386418,LUNG,M6
158.nii.gz,0.8317592526649086,1.3892009672016046,0.4783162891779777,LUNG,M6
159.nii.gz,0.9185664495717542,1.235959356119668,0.3207328136487135,LUNG,M6
160.nii.gz,0.9298230356344892,1.4622801065572184,0.3017805271409451,LUNG,M6
161.nii.gz,0.8861781300160351,1.4284425673855137,0.4075618331386044,LUNG,M6
162.nii.gz,0.961176684740894,1.544100029798478,0.2314024412139911,LUNG,M6
163.nii.gz,0.9457549169573152,1.531708973019975,0.3976170748986768,LUNG,M6
164.nii.gz,0.922707485636052,1.570926773610316,0.4128734418753537,LUNG,M6
165.nii.gz,0.9182729521598764,1.406210068133677,0.3988385558618205,LUNG,M6
166.nii.gz,0.9452743618136444,1.3956443818800046,0.3207368744110677,LUNG,M6
167.nii.gz,0.8613178583789599,1.289402277285184,0.4430187215870797,LUNG,M6
168.nii.gz,0.8675282919308768,1.3142640471770892,0.4301696127831792,LUNG,M6
169.nii.gz,0.8978399834736711,1.3200381569397388,0.3846429261926519,LUNG,M6
170.nii.gz,0.8257883351005627,1.2641361990200832,0.5109131334695858,LUNG,M6
171.nii.gz,0.9614750099419276,1.439216095743092,0.2056685400623317,LUNG,M6
172.nii.gz,0.9077548371435784,1.306200198965822,0.4866684144899103,LUNG,M6
173.nii.gz,0.8980826196199556,1.3335648574002257,0.3759516946044073,LUNG,M6
174.nii.gz,0.9556206124014552,1.4814040757259723,0.2673473916060883,LUNG,M6
175.nii.gz,0.8793103023783643,1.3581052394278053,0.4631233917783406,LUNG,M6
176.nii.gz,0.8337202174344857,1.2670076843034814,0.5805085381773392,LUNG,M6
177.nii.gz,0.9449434570764648,1.3682612228690625,0.3218427309050232,LUNG,M6
178.nii.gz,0.9818528602636496,1.4511152081782372,0.1844725730606059,LUNG,M6
179.nii.gz,0.9650626329475688,1.505218797349657,0.2611071917512172,LUNG,M6
180.nii.gz,0.929184737864785,1.5022797777332717,0.3276217332104293,LUNG,M6
181.nii.gz,0.9286574410725578,1.5778355840170075,0.2975383021085623,LUNG,M6
182.nii.gz,0.9237741557336676,1.5756168324741513,0.3005273745967928,LUNG,M6
183.nii.gz,0.9608383600146782,1.4387866202247683,0.2260158345842214,LUNG,M6
184.nii.gz,0.9551518375828612,1.5560990743779062,0.2457950649625244,LUNG,M6
185.nii.gz,0.9369532756417476,1.4538740821706502,0.3011563078950319,LUNG,M6
186.nii.gz,0.928757635063458,1.3867253920939833,0.3448096749155632,LUNG,M6
187.nii.gz,0.9223496437449448,1.349250697426537,0.3370580751251867,LUNG,M6
188.nii.gz,0.963440414369257,1.4328334998649896,0.2133070054640895,LUNG,M6
189.nii.gz,0.9071365521811772,1.3620246953949424,0.3726461864148846,LUNG,M6
190.nii.gz,0.9388990124267974,1.4929622833144771,0.3058087872164082,LUNG,M6
191.nii.gz,0.9387945024601504,1.5520172447378335,0.345101250564754,LUNG,M6
192.nii.gz,0.9480457135858008,1.5752077088331011,0.2818245590701794,LUNG,M6
193.nii.gz,0.8749493661664322,1.4647276072528228,0.423500331923547,LUNG,M6
194.nii.gz,0.9356408945267034,1.4929737646000218,0.3798082898790991,LUNG,M6
195.nii.gz,0.9271638471464386,1.4377280411614743,0.3634711437509038,LUNG,M6
196.nii.gz,0.9270160054418506,1.375528106872994,0.371398566914993,LUNG,M6
197.nii.gz,0.9560237464395516,1.4668927269163343,0.2916608722992419,LUNG,M6
198.nii.gz,0.9231118922024,1.386766250543035,0.4025644973577147,LUNG,M6
199.nii.gz,0.935459214236704,1.2727723652367475,0.2961941811880109,LUNG,M6
200.nii.gz,0.9456006856311084,1.4438459057265065,0.2994642483662512,LUNG,M6
201.nii.gz,0.9081394152820867,1.4086795580608324,0.4426836272559302,LUNG,M6
202.nii.gz,0.9041465788856864,1.397265135693156,0.3956806436692907,LUNG,M6
203.nii.gz,0.826400799829214,1.297950935655661,0.518625478372038,LUNG,M6
204.nii.gz,0.9397587503509252,1.4665709606368338,0.3065732820502008,LUNG,M6
205.nii.gz,0.9442295103091016,1.436370694503481,0.2822206501389049,LUNG,M6
206.nii.gz,0.8807941938043801,1.242826649161595,0.3248940882148725,LUNG,M6
207.nii.gz,0.9453455172555444,1.4725538222450218,0.2813626011425294,LUNG,M6
208.nii.gz,0.8847695573208314,1.3936462246792536,0.4635861603639628,LUNG,M6
209.nii.gz,0.9652028183630268,1.689705806604656,0.3408780667581182,LUNG,M6
210.nii.gz,0.9572473066522076,1.6160696822227707,0.255540005110852,LUNG,M6
211.nii.gz,0.9549304995318864,1.6210033352565258,0.3532338637994953,LUNG,M6
